Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Anomaly_type,Leakage
INV100319,CUST001118,SVC3580,AGT112,Pending,Recharge,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,215.01,31,2025,4,21,2025,4,20,2025,5,21,32,Usage mismatch,No
INV102094,CUST007788,SVC1640,AGT130,Pending,Plan Change,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-B,1000,426.6,31,2024,7,1,2024,6,27,2024,7,28,32,Usage mismatch,No
INV108684,CUST002913,SVC3807,AGT086,Paid,Recharge,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-West,500,163.62,30,2024,3,24,2024,3,23,2024,4,22,31,No anomaly,No
INV102948,CUST005322,SVC5037,AGT104,Pending,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,11.51,31,2023,11,4,2023,11,3,2023,12,4,32,No anomaly,No
INV102280,CUST006639,SVC5815,AGT080,Pending,Renewal,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-South,150,104.28,30,2024,1,10,2024,1,8,2024,2,7,31,No anomaly,No
INV105665,CUST000039,SVC8250,AGT146,Pending,Bill Payment,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-East,1000,763.71,30,2024,8,16,2024,8,14,2024,9,13,31,No anomaly,No
INV104322,CUST007040,SVC8615,AGT098,Pending,Renewal,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,17.8,28,2024,4,27,2024,4,26,2024,5,24,29,No anomaly,No
INV105742,CUST003532,SVC8642,AGT132,Pending,Plan Change,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-B,100,62.56,28,2025,4,7,2025,4,3,2025,5,1,29,No anomaly,No
INV105955,CUST004362,SVC6991,AGT027,Pending,Renewal,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-East,500,171.3,31,2023,9,8,2023,9,4,2023,10,5,32,Usage mismatch,No
INV102196,CUST005662,SVC4772,AGT085,Paid,Renewal,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-North,5,0.3,30,2024,6,11,2024,6,9,2024,7,9,31,No anomaly,No
INV101243,CUST004111,SVC6003,AGT082,Paid,Bill Payment,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,101.28,30,2025,7,22,2025,7,21,2025,8,20,31,No anomaly,No
INV102026,CUST005217,SVC1772,AGT093,Paid,Renewal,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-A,5,2.51,30,2024,6,9,2024,6,6,2024,7,6,31,No anomaly,No
INV102738,CUST003333,SVC8080,AGT061,Pending,Renewal,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-North,40,12.15,31,2024,11,23,2024,11,20,2024,12,21,32,No anomaly,No
INV104883,CUST002440,SVC7240,AGT020,Paid,Recharge,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,632.66,30,2023,10,5,2023,10,3,2023,11,2,31,No anomaly,No
INV102319,CUST007823,SVC1113,AGT096,Pending,Recharge,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Rural-Zone,750,282.14,28,2024,9,7,2024,9,2,2024,9,30,29,No anomaly,No
INV103267,CUST005051,SVC8130,AGT056,Pending,Renewal,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-East,15,7.4,28,2024,10,5,2024,10,2,2024,10,30,29,No anomaly,No
INV103491,CUST005256,SVC4138,AGT048,Pending,New Connection,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-East,150,75.95,31,2024,5,17,2024,5,12,2024,6,12,32,No anomaly,No
INV101376,CUST004337,SVC4156,AGT122,Pending,Plan Change,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-South,100,30.44,30,2024,6,29,2024,6,28,2024,7,28,31,No anomaly,No
INV101407,CUST006193,SVC7484,AGT005,Pending,Bill Payment,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,30.68,30,2025,3,30,2025,3,25,2025,4,24,31,No anomaly,No
INV102161,CUST005666,SVC3266,AGT092,Pending,Bill Payment,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-B,100,45.21,28,2024,6,28,2024,6,26,2024,7,24,29,No anomaly,No
INV104572,CUST003873,SVC4853,AGT090,Pending,Bill Payment,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,71.86,28,2024,10,26,2024,10,22,2024,11,19,29,No anomaly,No
INV105051,CUST003723,SVC5830,AGT143,Paid,Plan Change,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-North,150,54.66,30,2023,9,12,2023,9,9,2023,10,9,31,No anomaly,No
INV108471,CUST001211,SVC1958,AGT001,Paid,New Connection,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,19.28,30,2025,6,15,2025,6,14,2025,7,14,31,No anomaly,No
INV105461,CUST003172,SVC5844,AGT082,Paid,Bill Payment,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Rural-Zone,15,4.25,30,2025,8,3,2025,8,2,2025,9,1,31,No anomaly,No
INV101740,CUST007885,SVC1367,AGT138,Paid,Bill Payment,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-East,750,695.41,30,2023,11,26,2023,11,25,2023,12,25,31,No anomaly,No
INV103285,CUST000148,SVC4623,AGT104,Pending,Recharge,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Rural-Zone,10,0.06,28,2024,6,25,2024,6,21,2024,7,19,29,No anomaly,No
INV101225,CUST002704,SVC2213,AGT118,Paid,Recharge,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-B,15,3.77,30,2024,3,25,2024,3,21,2024,4,20,31,No anomaly,No
INV105885,CUST006643,SVC3302,AGT046,Paid,Plan Change,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Metro-A,200,151.29,30,2025,5,5,2025,4,30,2025,5,30,31,No anomaly,No
INV103929,CUST001338,SVC3275,AGT062,Pending,Recharge,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-B,40,16.55,28,2024,3,2,2024,2,29,2024,3,28,29,No anomaly,No
INV104546,CUST004055,SVC4115,AGT043,Pending,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,68.4,28,2025,6,5,2025,5,31,2025,6,28,29,No anomaly,No
INV103983,CUST002130,SVC5155,AGT128,Pending,Recharge,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-East,750,572.65,28,2024,11,23,2024,11,18,2024,12,16,29,No anomaly,No
INV102578,CUST004217,SVC9435,AGT003,Pending,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-West,500,206.62,30,2025,2,4,2025,1,31,2025,3,2,31,No anomaly,No
INV104584,CUST005246,SVC4293,AGT036,Pending,Recharge,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-B,750,92.97,28,2025,8,15,2025,8,11,2025,9,8,29,No anomaly,No
INV101108,CUST000994,SVC9646,AGT014,Pending,Bill Payment,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-West,50,25.6,30,2024,11,24,2024,11,19,2024,12,19,31,No anomaly,No
INV100236,CUST003581,SVC4803,AGT020,Pending,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,25.51,31,2024,8,26,2024,8,25,2024,9,25,32,No anomaly,No
INV100947,CUST002519,SVC6435,AGT123,Pending,Plan Change,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-A,100,77.47,30,2024,8,9,2024,8,5,2024,9,4,31,No anomaly,No
INV105056,CUST001399,SVC1708,AGT093,Pending,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-South,25,17.2,30,2024,1,7,2024,1,5,2024,2,4,31,No anomaly,No
INV100492,CUST007687,SVC7814,AGT095,Pending,New Connection,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-East,150,79.52,31,2023,9,30,2023,9,29,2023,10,30,32,No anomaly,No
INV102020,CUST004922,SVC8161,AGT084,Pending,Plan Change,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Rural-Zone,1000,567.42,31,2023,11,21,2023,11,18,2023,12,19,32,No anomaly,No
INV101664,CUST007637,SVC8918,AGT046,Pending,Renewal,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-B,30,20.59,30,2025,6,23,2025,6,18,2025,7,18,31,No anomaly,No
INV105884,CUST003194,SVC4622,AGT099,Pending,Plan Change,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-B,25,7.54,28,2023,9,8,2023,9,5,2023,10,3,29,No anomaly,No
INV105574,CUST001031,SVC6634,AGT006,Pending,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,35.35,28,2023,10,7,2023,10,2,2023,10,30,29,No anomaly,No
INV101324,CUST007415,SVC7141,AGT018,Pending,Plan Change,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-West,50,1.31,28,2025,3,12,2025,3,8,2025,4,5,29,No anomaly,No
INV108205,CUST002143,SVC9125,AGT111,Paid,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,2.25,30,2024,5,23,2024,5,19,2024,6,18,31,No anomaly,No
INV102947,CUST002461,SVC7202,AGT150,Pending,Bill Payment,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-North,30,13.22,28,2025,7,22,2025,7,19,2025,8,16,29,No anomaly,No
INV102673,CUST007388,SVC1236,AGT025,Pending,Bill Payment,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-West,100,29.7,31,2024,9,16,2024,9,14,2024,10,15,32,No anomaly,No
INV105247,CUST007364,SVC7433,AGT106,Pending,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-West,500,191.62,28,2025,1,26,2025,1,22,2025,2,19,29,No anomaly,No
INV102969,CUST002008,SVC7761,AGT093,Pending,Renewal,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-South,40,36.05,30,2025,4,30,2025,4,26,2025,5,26,31,No anomaly,No
INV104891,CUST003970,SVC3650,AGT041,Pending,Renewal,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-North,10,3.56,30,2025,3,3,2025,2,27,2025,3,29,31,No anomaly,No
INV104149,CUST006448,SVC3855,AGT013,Pending,New Connection,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-South,1000,9.14,28,2024,3,3,2024,2,28,2024,3,27,29,No anomaly,No
INV102722,CUST005105,SVC9765,AGT109,Pending,Plan Change,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-A,5,3.23,28,2024,4,22,2024,4,19,2024,5,17,29,No anomaly,No
INV103692,CUST003264,SVC4215,AGT066,Paid,Renewal,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Rural-Zone,5,0.44,30,2024,1,22,2024,1,19,2024,2,18,31,No anomaly,No
INV100166,CUST007927,SVC6236,AGT089,Paid,New Connection,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,115.5,30,2023,10,19,2023,10,15,2023,11,14,31,No anomaly,No
INV102835,CUST007348,SVC9738,AGT012,Pending,Bill Payment,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-West,25,12.89,30,2024,8,26,2024,8,25,2024,9,24,31,No anomaly,No
INV101274,CUST000755,SVC7879,AGT017,Pending,New Connection,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-South,100,85.23,30,2025,8,1,2025,7,31,2025,8,30,31,No anomaly,No
INV102767,CUST005920,SVC1130,AGT013,Pending,Bill Payment,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-North,10,2.26,31,2025,1,1,2024,12,27,2025,1,27,32,No anomaly,No
INV103681,CUST004095,SVC7588,AGT119,Pending,Recharge,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-A,50,33.19,30,2023,11,9,2023,11,6,2023,12,6,31,No anomaly,No
INV102114,CUST005365,SVC5333,AGT137,Paid,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-South,750,89.13,30,2023,9,6,2023,9,3,2023,10,3,31,No anomaly,No
INV103299,CUST000871,SVC6477,AGT079,Paid,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,10.64,30,2024,10,1,2024,9,30,2024,10,30,31,No anomaly,No
INV100001,CUST000218,SVC4257,AGT140,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,24.0,30,2024,7,2,2024,6,30,2024,7,30,31,No anomaly,No
INV103476,CUST005370,SVC1054,AGT127,Pending,Recharge,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-A,5,4.67,28,2024,7,26,2024,7,25,2024,8,22,29,No anomaly,No
INV104888,CUST000584,SVC2890,AGT020,Pending,Recharge,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-North,500,230.48,30,2024,6,10,2024,6,8,2024,7,8,31,No anomaly,No
INV104406,CUST000980,SVC8951,AGT063,Pending,New Connection,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-West,50,17.95,28,2024,5,20,2024,5,15,2024,6,12,29,No anomaly,No
INV108535,CUST007607,SVC2680,AGT095,Paid,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,7.59,30,2025,5,22,2025,5,19,2025,6,18,31,No anomaly,No
INV105125,CUST007444,SVC8928,AGT055,Pending,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Rural-Zone,40,6.04,30,2023,12,8,2023,12,5,2024,1,4,31,No anomaly,No
INV101458,CUST005620,SVC6922,AGT139,Pending,Bill Payment,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-B,500,90.23,31,2025,6,6,2025,6,4,2025,7,5,32,No anomaly,No
INV101698,CUST005949,SVC1889,AGT141,Pending,Plan Change,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Metro-A,200,138.55,30,2024,8,24,2024,8,21,2024,9,20,31,No anomaly,No
INV101922,CUST006887,SVC4407,AGT147,Pending,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-A,750,251.1,31,2024,12,30,2024,12,25,2025,1,25,32,No anomaly,No
INV103781,CUST005804,SVC1388,AGT034,Pending,Bill Payment,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-East,150,93.56,30,2025,4,3,2025,3,29,2025,4,28,31,No anomaly,No
INV102258,CUST001090,SVC6051,AGT011,Paid,Renewal,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-B,5,1.78,30,2023,11,13,2023,11,10,2023,12,10,31,No anomaly,No
INV104263,CUST005632,SVC8646,AGT093,Pending,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-West,500,23.93,28,2024,11,16,2024,11,12,2024,12,10,29,No anomaly,No
INV105549,CUST003538,SVC3745,AGT140,Pending,Recharge,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-B,30,7.05,30,2023,10,6,2023,10,5,2023,11,4,31,No anomaly,No
INV102876,CUST001855,SVC5427,AGT137,Paid,New Connection,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-North,200,144.95,30,2025,8,2,2025,7,28,2025,8,27,31,No anomaly,No
INV108715,CUST005552,SVC2018,AGT048,Paid,Recharge,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-B,750,475.85,30,2025,8,22,2025,8,20,2025,9,19,31,No anomaly,No
INV103486,CUST003467,SVC5000,AGT128,Pending,Plan Change,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-A,50,45.03,30,2023,9,8,2023,9,4,2023,10,4,31,No anomaly,No
INV101533,CUST001632,SVC1687,AGT010,Pending,Recharge,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-A,40,24.42,28,2025,5,18,2025,5,14,2025,6,11,29,No anomaly,No
INV104850,CUST006487,SVC2801,AGT031,Pending,Renewal,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-East,50,42.63,31,2023,12,1,2023,11,26,2023,12,27,32,No anomaly,No
INV100513,CUST000157,SVC5792,AGT099,Pending,Plan Change,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-East,150,123.16,31,2025,2,26,2025,2,23,2025,3,26,32,No anomaly,No
INV101296,CUST000829,SVC8955,AGT063,Pending,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Metro-B,10,0.79,31,2024,12,4,2024,12,1,2025,1,1,32,No anomaly,No
INV100968,CUST006474,SVC8926,AGT012,Paid,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,16.07,30,2023,11,21,2023,11,16,2023,12,16,31,No anomaly,No
INV104158,CUST003546,SVC5497,AGT124,Pending,Recharge,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Rural-Zone,150,10.14,30,2024,9,11,2024,9,7,2024,10,7,31,No anomaly,No
INV105408,CUST000662,SVC5895,AGT044,Pending,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-B,750,597.01,30,2024,12,14,2024,12,10,2025,1,9,31,No anomaly,No
INV102918,CUST000883,SVC7081,AGT073,Paid,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-West,750,598.25,30,2024,2,28,2024,2,23,2024,3,24,31,No anomaly,No
INV104264,CUST003308,SVC8543,AGT136,Pending,Plan Change,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-West,15,11.96,30,2025,2,28,2025,2,27,2025,3,29,31,No anomaly,No
INV104178,CUST007215,SVC9158,AGT016,Pending,Bill Payment,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-North,500,319.32,28,2023,11,10,2023,11,6,2023,12,4,29,No anomaly,No
INV102165,CUST006045,SVC6270,AGT106,Paid,Recharge,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-West,25,16.19,30,2025,5,4,2025,5,1,2025,5,31,31,No anomaly,No
INV101271,CUST006639,SVC3975,AGT094,Paid,New Connection,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-B,150,105.73,30,2023,12,13,2023,12,11,2024,1,10,31,No anomaly,No
INV100650,CUST002234,SVC6917,AGT108,Pending,Renewal,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-North,30,4.65,28,2024,5,20,2024,5,18,2024,6,15,29,No anomaly,No
INV100117,CUST006053,SVC7105,AGT034,Pending,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-East,50,4.59,30,2024,2,16,2024,2,15,2024,3,16,31,No anomaly,No
INV101078,CUST007634,SVC9192,AGT080,Paid,Recharge,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,24.32,30,2025,5,30,2025,5,25,2025,6,24,31,No anomaly,No
INV105037,CUST006297,SVC8287,AGT033,Pending,New Connection,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Metro-A,15,10.15,30,2024,11,13,2024,11,10,2024,12,10,31,No anomaly,No
INV104693,CUST001808,SVC5888,AGT016,Paid,Plan Change,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,140.09,30,2024,11,26,2024,11,22,2024,12,22,31,No anomaly,No
INV101653,CUST005668,SVC4765,AGT139,Paid,Recharge,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-East,100,90.38,30,2025,1,7,2025,1,4,2025,2,3,31,No anomaly,No
INV102921,CUST004178,SVC8836,AGT035,Pending,Renewal,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-A,75,16.88,28,2024,4,27,2024,4,23,2024,5,21,29,No anomaly,No
INV104382,CUST007183,SVC4367,AGT072,Paid,Recharge,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,7.72,30,2023,10,21,2023,10,19,2023,11,18,31,No anomaly,No
INV105787,CUST001568,SVC6519,AGT148,Pending,Renewal,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Metro-A,200,24.55,28,2024,6,14,2024,6,9,2024,7,7,29,No anomaly,No
INV101852,CUST003638,SVC4603,AGT035,Paid,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,18.24,30,2025,5,17,2025,5,16,2025,6,15,31,No anomaly,No
INV100185,CUST004176,SVC9721,AGT126,Pending,Bill Payment,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-South,150,72.29,31,2024,12,5,2024,12,2,2025,1,2,32,No anomaly,No
INV101503,CUST007771,SVC2086,AGT081,Paid,New Connection,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-South,25,14.8,30,2024,10,9,2024,10,7,2024,11,6,31,No anomaly,No
INV105646,CUST005786,SVC7433,AGT042,Pending,Recharge,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Metro-B,10,8.88,30,2024,5,9,2024,5,8,2024,6,7,31,No anomaly,No
INV102561,CUST000748,SVC5131,AGT099,Pending,Plan Change,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-East,50,22.42,28,2024,1,20,2024,1,15,2024,2,12,29,No anomaly,No
INV101902,CUST005679,SVC8253,AGT059,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-East,500,71.62,30,2024,2,13,2024,2,11,2024,3,12,31,No anomaly,No
INV100972,CUST001075,SVC6554,AGT075,Pending,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,212.55,31,2024,5,15,2024,5,13,2024,6,13,32,No anomaly,No
INV100372,CUST000762,SVC7105,AGT088,Pending,Plan Change,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-South,30,25.04,28,2023,11,8,2023,11,4,2023,12,2,29,No anomaly,No
INV100510,CUST003860,SVC1372,AGT085,Paid,Plan Change,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-East,30,8.7,30,2024,1,8,2024,1,5,2024,2,4,31,No anomaly,No
INV101011,CUST005103,SVC2762,AGT099,Pending,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-East,10,7.75,28,2024,12,11,2024,12,6,2025,1,3,29,No anomaly,No
INV108249,CUST007102,SVC2737,AGT063,Paid,Renewal,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-B,40,5.85,30,2024,2,25,2024,2,24,2024,3,25,31,No anomaly,No
INV105831,CUST004492,SVC2812,AGT049,Pending,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,136.71,31,2023,12,22,2023,12,20,2024,1,20,32,No anomaly,No
INV103593,CUST001395,SVC9785,AGT120,Pending,Plan Change,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-East,1000,845.89,31,2025,8,9,2025,8,8,2025,9,8,32,Usage mismatch,No
INV105809,CUST004990,SVC9970,AGT116,Paid,New Connection,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,926.74,30,2025,3,30,2025,3,28,2025,4,27,31,No anomaly,No
INV104915,CUST001075,SVC2764,AGT123,Paid,Plan Change,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-A,100,64.57,30,2025,8,20,2025,8,19,2025,9,18,31,No anomaly,No
INV101562,CUST003530,SVC1269,AGT020,Pending,New Connection,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-B,25,11.71,28,2024,11,21,2024,11,19,2024,12,17,29,No anomaly,No
INV104308,CUST005872,SVC8657,AGT007,Pending,Bill Payment,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-A,100,26.15,28,2025,5,27,2025,5,25,2025,6,22,29,No anomaly,No
