Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV102879,CUST007560,SVC1541,AGT057,2025-05-30,Pending,Recharge,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2025-05-27,2025-06-26,Circle-East,500,282.1,30,102879,0,2025,5,30,2025,5,27,2025,6,26,31,No,No anomaly
INV102880,CUST005158,SVC1960,AGT026,2025-05-24,Pending,Renewal,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2025-05-23,2025-06-23,Circle-South,50,43.84,31,102880,0,2025,5,24,2025,5,23,2025,6,23,32,No,No anomaly
INV102881,CUST001494,SVC7488,AGT080,2025-07-22,Pending,New Connection,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2025-07-21,2025-08-21,Circle-South,50,8.76,31,102881,0,2025,7,22,2025,7,21,2025,8,21,32,No,No anomaly
INV102883,CUST002509,SVC3680,AGT041,2025-06-16,Pending,Bill Payment,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2025-06-11,2025-07-12,Circle-West,30,12.78,31,102883,0,2025,6,16,2025,6,11,2025,7,12,32,No,No anomaly
INV102884,CUST003943,SVC8809,AGT022,2024-09-21,Pending,Renewal,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-09-17,2024-10-18,Rural-Zone,30,25.98,31,102884,0,2024,9,21,2024,9,17,2024,10,18,32,No,No anomaly
INV102885,CUST001340,SVC5934,AGT120,2025-04-20,Pending,Plan Change,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-04-18,2025-05-18,Circle-North,200,146.14,30,102885,0,2025,4,20,2025,4,18,2025,5,18,31,No,No anomaly
INV102887,CUST004123,SVC9009,AGT064,2024-08-03,Pending,Renewal,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-07-31,2024-08-30,Circle-North,10,1.38,30,102887,0,2024,8,3,2024,7,31,2024,8,30,31,No,No anomaly
INV102889,CUST006648,SVC5385,AGT147,2024-06-19,Pending,Plan Change,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2024-06-15,2024-07-16,Metro-B,200,180.57,31,102889,0,2024,6,19,2024,6,15,2024,7,16,32,No,Usage mismatch
INV102890,CUST002271,SVC6234,AGT055,2024-01-01,Pending,Bill Payment,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2023-12-27,2024-01-27,Metro-B,15,8.37,31,102890,0,2024,1,1,2023,12,27,2024,1,27,32,No,Usage mismatch
INV102891,CUST001823,SVC6478,AGT117,2024-05-01,Pending,Plan Change,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-04-26,2024-05-26,Rural-Zone,1000,530.04,30,102891,0,2024,5,1,2024,4,26,2024,5,26,31,No,No anomaly
INV102892,CUST001905,SVC5542,AGT088,2025-08-29,Paid,Plan Change,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-08-27,2025-09-26,Rural-Zone,200,177.51,30,102892,0,2025,8,29,2025,8,27,2025,9,26,31,No,No anomaly
INV102893,CUST000832,SVC3928,AGT040,2025-04-16,Paid,Renewal,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-04-14,2025-05-14,Circle-South,500,200.97,30,102893,0,2025,4,16,2025,4,14,2025,5,14,31,No,No anomaly
INV102894,CUST006709,SVC8514,AGT041,2025-07-16,Pending,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2025-07-11,2025-08-11,Metro-B,5,0.91,31,102894,0,2025,7,16,2025,7,11,2025,8,11,32,No,Usage mismatch
INV102895,CUST002037,SVC3163,AGT084,2023-09-10,Pending,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2023-09-09,2023-10-07,Metro-A,5,0.23,28,102895,0,2023,9,10,2023,9,9,2023,10,7,29,No,No anomaly
INV102896,CUST004085,SVC1887,AGT069,2023-12-30,Pending,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2023-12-27,2024-01-24,Metro-B,5,2.54,28,102896,0,2023,12,30,2023,12,27,2024,1,24,29,No,No anomaly
INV102897,CUST004864,SVC3560,AGT096,2024-06-27,Pending,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-06-23,2024-07-21,Metro-A,30,2.03,28,102897,0,2024,6,27,2024,6,23,2024,7,21,29,No,No anomaly
INV102898,CUST006314,SVC9468,AGT020,2024-03-08,Paid,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-03-03,2024-04-02,Rural-Zone,30,26.83,30,102898,0,2024,3,8,2024,3,3,2024,4,2,31,No,No anomaly
INV102899,CUST002541,SVC5160,AGT018,2024-11-21,Paid,Bill Payment,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-11-18,2024-12-18,Rural-Zone,30,20.78,30,102899,0,2024,11,21,2024,11,18,2024,12,18,31,No,No anomaly
INV102900,CUST007778,SVC2986,AGT101,2024-05-04,Pending,Recharge,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2024-04-30,2024-05-28,Metro-B,5,1.7,28,102900,0,2024,5,4,2024,4,30,2024,5,28,29,No,No anomaly
INV102901,CUST000143,SVC8054,AGT031,2024-05-08,Pending,Recharge,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-05-06,2024-06-06,Rural-Zone,75,29.18,31,102901,0,2024,5,8,2024,5,6,2024,6,6,32,No,No anomaly
INV102902,CUST001077,SVC1151,AGT001,2025-03-28,Pending,Recharge,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2025-03-25,2025-04-25,Metro-A,75,16.92,31,102902,0,2025,3,28,2025,3,25,2025,4,25,32,No,No anomaly
INV102905,CUST006270,SVC7841,AGT025,2024-03-05,Paid,New Connection,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-03-04,2024-04-03,Metro-B,200,174.13,30,102905,0,2024,3,5,2024,3,4,2024,4,3,31,No,No anomaly
INV102909,CUST000099,SVC8850,AGT040,2025-03-21,Paid,Recharge,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-03-17,2025-04-14,Rural-Zone,500,248.9,28,102909,0,2025,3,21,2025,3,17,2025,4,14,29,No,Usage mismatch
INV102910,CUST001583,SVC8505,AGT054,2024-08-24,Pending,Renewal,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-08-21,2024-09-20,Circle-North,75,11.0,30,102910,0,2024,8,24,2024,8,21,2024,9,20,31,No,No anomaly
INV102912,CUST004978,SVC9988,AGT053,2024-01-06,Pending,Recharge,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-01-03,2024-02-02,Metro-A,1000,928.1,30,102912,0,2024,1,6,2024,1,3,2024,2,2,31,No,No anomaly
INV102915,CUST006149,SVC2464,AGT129,2025-04-11,Pending,New Connection,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2025-04-09,2025-05-07,Circle-West,1000,236.5,28,102915,0,2025,4,11,2025,4,9,2025,5,7,29,No,No anomaly
INV102917,CUST000151,SVC4277,AGT026,2024-01-20,Pending,Recharge,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-01-16,2024-02-13,Circle-West,100,75.49,28,102917,0,2024,1,20,2024,1,16,2024,2,13,29,No,No anomaly
INV102918,CUST000883,SVC7081,AGT073,2024-02-28,Paid,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-02-23,2024-03-24,Circle-West,750,598.25,30,102918,0,2024,2,28,2024,2,23,2024,3,24,31,No,No anomaly
INV102919,CUST001135,SVC7143,AGT075,2024-02-05,Pending,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2024-02-03,2024-03-04,Metro-A,50,31.58,30,102919,0,2024,2,5,2024,2,3,2024,3,4,31,No,No anomaly
INV102920,CUST006098,SVC1597,AGT145,2024-06-16,Paid,Bill Payment,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-06-13,2024-07-11,Rural-Zone,200,96.38,28,102920,0,2024,6,16,2024,6,13,2024,7,11,29,No,Usage mismatch
INV102921,CUST004178,SVC8836,AGT035,2024-04-27,Pending,Renewal,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-04-23,2024-05-21,Metro-A,75,16.88,28,102921,0,2024,4,27,2024,4,23,2024,5,21,29,No,No anomaly
INV102922,CUST001801,SVC1973,AGT008,2023-09-05,Pending,New Connection,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2023-09-03,2023-10-03,Metro-A,15,3.54,30,102922,0,2023,9,5,2023,9,3,2023,10,3,31,No,No anomaly
INV102923,CUST001852,SVC1290,AGT126,2024-05-20,Pending,Renewal,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2024-05-18,2024-06-15,Circle-South,15,8.81,28,102923,0,2024,5,20,2024,5,18,2024,6,15,29,No,No anomaly
INV102924,CUST001251,SVC9388,AGT128,2024-02-10,Pending,Plan Change,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-02-07,2024-03-06,Metro-A,750,537.65,28,102924,0,2024,2,10,2024,2,7,2024,3,6,29,No,No anomaly
INV102925,CUST006374,SVC6362,AGT104,2024-08-03,Pending,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-08-01,2024-08-31,Metro-B,750,110.58,30,102925,0,2024,8,3,2024,8,1,2024,8,31,31,No,No anomaly
INV102926,CUST002351,SVC1638,AGT096,2023-10-28,Paid,Recharge,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2023-10-26,2023-11-25,Circle-South,100,85.18,30,102926,0,2023,10,28,2023,10,26,2023,11,25,31,No,No anomaly
INV102927,CUST004249,SVC1712,AGT068,2025-07-09,Paid,New Connection,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-07-06,2025-08-05,Rural-Zone,5,3.13,30,102927,0,2025,7,9,2025,7,6,2025,8,5,31,No,No anomaly
INV102928,CUST003298,SVC8067,AGT012,2023-12-12,Pending,Bill Payment,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2023-12-11,2024-01-11,Metro-A,500,32.99,31,102928,0,2023,12,12,2023,12,11,2024,1,11,32,No,No anomaly
INV102929,CUST002408,SVC5512,AGT125,2024-11-11,Pending,Bill Payment,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-11-09,2024-12-10,Circle-East,100,50.08,31,102929,0,2024,11,11,2024,11,9,2024,12,10,32,No,No anomaly
INV102930,CUST003881,SVC7404,AGT083,2024-08-06,Paid,Bill Payment,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-08-02,2024-09-01,Rural-Zone,750,232.55,30,102930,0,2024,8,6,2024,8,2,2024,9,1,31,No,No anomaly
INV102932,CUST001923,SVC8569,AGT020,2024-10-20,Paid,Renewal,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-10-19,2024-11-18,Metro-A,750,618.67,30,102932,0,2024,10,20,2024,10,19,2024,11,18,31,No,No anomaly
INV102933,CUST003116,SVC7236,AGT032,2025-02-25,Paid,Renewal,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2025-02-20,2025-03-22,Metro-A,50,33.03,30,102933,0,2025,2,25,2025,2,20,2025,3,22,31,No,No anomaly
INV102934,CUST000699,SVC1401,AGT068,2024-11-16,Pending,Recharge,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-11-11,2024-12-12,Rural-Zone,500,3.04,31,102934,0,2024,11,16,2024,11,11,2024,12,12,32,No,No anomaly
INV102936,CUST005482,SVC4463,AGT075,2024-07-17,Pending,New Connection,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-07-13,2024-08-10,Metro-B,500,266.09,28,102936,0,2024,7,17,2024,7,13,2024,8,10,29,No,No anomaly
INV102939,CUST004691,SVC5503,AGT013,2024-08-04,Pending,Recharge,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-08-03,2024-08-31,Metro-A,25,9.83,28,102939,0,2024,8,4,2024,8,3,2024,8,31,29,No,No anomaly
INV102942,CUST005065,SVC9605,AGT116,2025-08-12,Pending,New Connection,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2025-08-10,2025-09-09,Metro-B,5,1.26,30,102942,0,2025,8,12,2025,8,10,2025,9,9,31,No,No anomaly
INV102943,CUST005038,SVC5733,AGT023,2023-10-07,Pending,Plan Change,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2023-10-05,2023-11-04,Circle-West,75,53.28,30,102943,0,2023,10,7,2023,10,5,2023,11,4,31,No,No anomaly
INV102944,CUST001375,SVC7989,AGT116,2025-02-22,Pending,Renewal,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2025-02-21,2025-03-23,Metro-A,25,0.4,30,102944,0,2025,2,22,2025,2,21,2025,3,23,31,No,No anomaly
INV102945,CUST005616,SVC1593,AGT021,2025-06-11,Pending,New Connection,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-06-07,2025-07-05,Circle-East,200,45.87,28,102945,0,2025,6,11,2025,6,7,2025,7,5,29,No,No anomaly
INV102947,CUST002461,SVC7202,AGT150,2025-07-22,Pending,Bill Payment,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2025-07-19,2025-08-16,Circle-North,30,13.22,28,102947,0,2025,7,22,2025,7,19,2025,8,16,29,No,No anomaly
INV102948,CUST005322,SVC5037,AGT104,2023-11-04,Pending,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2023-11-03,2023-12-04,Metro-A,1000,11.51,31,102948,0,2023,11,4,2023,11,3,2023,12,4,32,No,No anomaly
INV102949,CUST007830,SVC4635,AGT124,2024-11-13,Pending,Renewal,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-11-12,2024-12-12,Circle-North,10,4.62,30,102949,0,2024,11,13,2024,11,12,2024,12,12,31,No,No anomaly
INV102950,CUST000907,SVC2210,AGT114,2024-07-26,Pending,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-07-25,2024-08-24,Circle-West,500,250.71,30,102950,0,2024,7,26,2024,7,25,2024,8,24,31,No,No anomaly
INV102951,CUST000761,SVC5391,AGT074,2023-12-22,Paid,Renewal,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2023-12-19,2024-01-18,Rural-Zone,5,0.81,30,102951,0,2023,12,22,2023,12,19,2024,1,18,31,No,No anomaly
INV102952,CUST001904,SVC4822,AGT133,2025-06-17,Pending,Renewal,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2025-06-13,2025-07-14,Circle-East,25,6.63,31,102952,0,2025,6,17,2025,6,13,2025,7,14,32,No,Usage mismatch
INV102953,CUST001875,SVC2784,AGT123,2024-04-24,Pending,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-04-21,2024-05-22,Metro-B,750,669.84,31,102953,0,2024,4,24,2024,4,21,2024,5,22,32,No,Usage mismatch
INV102954,CUST006203,SVC1907,AGT080,2025-04-27,Paid,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-04-25,2025-05-23,Rural-Zone,500,416.31,28,102954,0,2025,4,27,2025,4,25,2025,5,23,29,No,Usage mismatch
INV102955,CUST003162,SVC2829,AGT123,2023-12-15,Pending,Recharge,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2023-12-11,2024-01-08,Metro-A,500,101.86,28,102955,0,2023,12,15,2023,12,11,2024,1,8,29,No,No anomaly
INV102956,CUST001268,SVC5473,AGT130,2025-03-06,Pending,Recharge,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2025-03-03,2025-04-03,Circle-West,15,9.9,31,102956,0,2025,3,6,2025,3,3,2025,4,3,32,No,Usage mismatch
INV102957,CUST003082,SVC6399,AGT063,2023-10-17,Pending,Bill Payment,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2023-10-12,2023-11-12,Rural-Zone,100,80.35,31,102957,0,2023,10,17,2023,10,12,2023,11,12,32,No,No anomaly
INV102959,CUST003527,SVC1096,AGT094,2024-06-29,Pending,Renewal,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-06-25,2024-07-26,Circle-West,150,133.55,31,102959,0,2024,6,29,2024,6,25,2024,7,26,32,No,No anomaly
INV102960,CUST000971,SVC2989,AGT100,2024-01-17,Pending,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-01-14,2024-02-13,Metro-A,150,86.57,30,102960,0,2024,1,17,2024,1,14,2024,2,13,31,No,No anomaly
INV102962,CUST005148,SVC6368,AGT093,2023-09-20,Pending,Recharge,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2023-09-19,2023-10-19,Rural-Zone,750,472.12,30,102962,0,2023,9,20,2023,9,19,2023,10,19,31,No,No anomaly
INV102963,CUST003895,SVC2622,AGT139,2024-12-09,Pending,Recharge,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-12-07,2025-01-07,Circle-West,75,47.13,31,102963,0,2024,12,9,2024,12,7,2025,1,7,32,No,No anomaly
INV102965,CUST006524,SVC2820,AGT015,2025-07-04,Paid,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-07-03,2025-08-02,Circle-North,5,3.72,30,102965,0,2025,7,4,2025,7,3,2025,8,2,31,No,No anomaly
INV102966,CUST002113,SVC5134,AGT132,2025-04-07,Pending,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2025-04-06,2025-05-04,Metro-A,5,0.91,28,102966,0,2025,4,7,2025,4,6,2025,5,4,29,No,No anomaly
INV102967,CUST001583,SVC9697,AGT078,2024-01-07,Paid,Recharge,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-01-02,2024-02-01,Circle-East,50,31.12,30,102967,0,2024,1,7,2024,1,2,2024,2,1,31,No,No anomaly
INV102968,CUST001611,SVC4572,AGT019,2025-06-22,Pending,New Connection,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-06-17,2025-07-18,Circle-West,200,90.83,31,102968,0,2025,6,22,2025,6,17,2025,7,18,32,No,No anomaly
INV102969,CUST002008,SVC7761,AGT093,2025-04-30,Pending,Renewal,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2025-04-26,2025-05-26,Circle-South,40,36.05,30,102969,0,2025,4,30,2025,4,26,2025,5,26,31,No,No anomaly
INV102970,CUST004345,SVC9961,AGT035,2024-01-29,Paid,Plan Change,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-01-27,2024-02-26,Circle-South,75,55.01,30,102970,0,2024,1,29,2024,1,27,2024,2,26,31,No,No anomaly
INV102971,CUST003150,SVC2034,AGT058,2024-11-08,Pending,New Connection,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2024-11-04,2024-12-05,Metro-B,50,5.77,31,102971,0,2024,11,8,2024,11,4,2024,12,5,32,No,No anomaly
INV102972,CUST001551,SVC6191,AGT017,2023-10-01,Paid,Recharge,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2023-09-27,2023-10-27,Circle-South,25,10.06,30,102972,0,2023,10,1,2023,9,27,2023,10,27,31,No,No anomaly
INV102973,CUST004731,SVC2109,AGT147,2023-09-16,Paid,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2023-09-14,2023-10-14,Metro-B,25,5.35,30,102973,0,2023,9,16,2023,9,14,2023,10,14,31,No,No anomaly
INV102974,CUST007468,SVC2666,AGT045,2024-01-24,Pending,Recharge,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2024-01-22,2024-02-22,Metro-B,15,11.47,31,102974,0,2024,1,24,2024,1,22,2024,2,22,32,No,Usage mismatch
INV102975,CUST001356,SVC4055,AGT081,2025-02-28,Pending,Plan Change,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2025-02-23,2025-03-23,Circle-South,40,32.14,28,102975,0,2025,2,28,2025,2,23,2025,3,23,29,No,No anomaly
INV102976,CUST002035,SVC8032,AGT139,2024-12-26,Pending,Recharge,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-12-21,2025-01-18,Metro-A,25,18.05,28,102976,0,2024,12,26,2024,12,21,2025,1,18,29,No,No anomaly
INV102978,CUST004865,SVC1914,AGT100,2024-05-28,Pending,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-05-25,2024-06-24,Circle-South,10,6.67,30,102978,0,2024,5,28,2024,5,25,2024,6,24,31,No,No anomaly
INV102980,CUST001463,SVC7501,AGT102,2023-12-22,Paid,New Connection,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2023-12-18,2024-01-17,Metro-B,10,1.1,30,102980,0,2023,12,22,2023,12,18,2024,1,17,31,No,No anomaly
INV102982,CUST006527,SVC4204,AGT092,2025-04-18,Pending,Recharge,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2025-04-16,2025-05-14,Circle-East,750,691.25,28,102982,0,2025,4,18,2025,4,16,2025,5,14,29,No,No anomaly
INV102983,CUST003699,SVC5414,AGT022,2024-09-22,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-09-17,2024-10-17,Circle-South,25,6.05,30,102983,0,2024,9,22,2024,9,17,2024,10,17,31,No,No anomaly
INV102985,CUST004552,SVC5778,AGT042,2025-04-15,Paid,Plan Change,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-04-14,2025-05-14,Metro-A,10,3.47,30,102985,0,2025,4,15,2025,4,14,2025,5,14,31,No,No anomaly
INV102986,CUST000263,SVC9325,AGT038,2023-12-13,Pending,Bill Payment,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2023-12-10,2024-01-09,Circle-West,75,68.13,30,102986,0,2023,12,13,2023,12,10,2024,1,9,31,No,No anomaly
INV102987,CUST007448,SVC3806,AGT029,2025-04-03,Pending,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2025-03-29,2025-04-28,Circle-West,40,8.48,30,102987,0,2025,4,3,2025,3,29,2025,4,28,31,No,No anomaly
INV102988,CUST003497,SVC6785,AGT075,2024-10-22,Pending,Bill Payment,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-10-20,2024-11-19,Metro-B,500,109.03,30,102988,0,2024,10,22,2024,10,20,2024,11,19,31,No,No anomaly
INV102990,CUST001313,SVC9029,AGT111,2024-02-29,Pending,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-02-28,2024-03-30,Circle-South,25,16.19,31,102990,0,2024,2,29,2024,2,28,2024,3,30,32,No,Usage mismatch
INV102991,CUST000749,SVC1319,AGT005,2024-04-10,Pending,Renewal,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2024-04-05,2024-05-05,Metro-A,5,1.68,30,102991,0,2024,4,10,2024,4,5,2024,5,5,31,No,No anomaly
INV102992,CUST001056,SVC8033,AGT045,2025-08-10,Pending,Plan Change,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-08-07,2025-09-07,Metro-A,200,134.9,31,102992,0,2025,8,10,2025,8,7,2025,9,7,32,No,No anomaly
INV102993,CUST001972,SVC6279,AGT010,2025-08-11,Pending,Plan Change,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-08-10,2025-09-07,Circle-West,100,12.79,28,102993,0,2025,8,11,2025,8,10,2025,9,7,29,No,No anomaly
INV102994,CUST007186,SVC5499,AGT051,2023-11-06,Pending,Recharge,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2023-11-04,2023-12-04,Rural-Zone,500,324.33,30,102994,0,2023,11,6,2023,11,4,2023,12,4,31,No,No anomaly
INV102995,CUST004590,SVC1493,AGT029,2024-12-29,Paid,Recharge,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-12-25,2025-01-24,Circle-South,75,60.52,30,102995,0,2024,12,29,2024,12,25,2025,1,24,31,No,No anomaly
INV102996,CUST003861,SVC6006,AGT003,2025-04-01,Pending,Plan Change,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2025-03-28,2025-04-25,Rural-Zone,50,39.72,28,102996,0,2025,4,1,2025,3,28,2025,4,25,29,No,No anomaly
INV102997,CUST000155,SVC7382,AGT026,2023-12-23,Pending,Recharge,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2023-12-20,2024-01-17,Circle-North,30,1.83,28,102997,0,2023,12,23,2023,12,20,2024,1,17,29,No,No anomaly
INV102998,CUST006017,SVC6427,AGT142,2025-01-12,Pending,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2025-01-11,2025-02-10,Circle-North,750,206.73,30,102998,0,2025,1,12,2025,1,11,2025,2,10,31,No,No anomaly
