Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt
INV14280,CUST4369,SRV003,2024-10-08,Failed,Anomaly,Return,Credit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,10,360.0,2000.0,2360.0,0.0,2360.0,200.0,0.18,80,0,Online,CASH017,SUP116,03:20:00,New,Online,Missing Charges,14280,0,2440.0
INV14287,CUST6975,SRV002,2024-05-22,Pending,No Leakage,Sale,Cheque,Chips (100g),Standard Delivery,Snacks,Delivery Services,9,9.0,180.0,229.0,0.0,229.0,20.0,0.05,40,0,Main Store,CASH020,SUP118,23:36:59,Premium,Online,No Anomaly,14287,0,229.0
INV14288,CUST1148,SRV002,2023-10-06,Pending,No Leakage,Sale,Debit Card,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,4,9.0,180.0,229.0,0.0,229.0,45.0,0.05,40,0,Online,CASH005,SUP150,18:49:09,Regular,In-Store,No Anomaly,14288,0,229.0
INV14291,CUST9804,SRV002,2024-06-05,Pending,No Leakage,Sale,UPI,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,8,24.0,480.0,544.0,0.0,544.0,60.0,0.05,40,0,Branch A,CASH010,SUP108,09:35:13,Regular,Online,No Anomaly,14291,0,544.0
INV14296,CUST9714,SRV003,2023-05-26,Failed,Anomaly,Sale,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,10,25.0,500.0,605.0,193.7574542630037,411.2425457369963,50.0,0.05,80,0,Branch A,CASH016,SUP199,21:15:29,Premium,In-Store,Payment Status Mismatch,14296,0,605.0
INV14297,CUST6461,SRV002,2023-06-26,Pending,Anomaly,Sale,Debit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,36.0,300.0,334.81966825838214,0.0,334.81966825838214,30.0,0.12,40,0,Branch A,CASH018,SUP180,23:43:51,Premium,Online,Missing Charges,14297,0,376.0
INV14298,CUST8366,SRV001,2024-07-25,Paid,No Leakage,Return,Net Banking,Salt (1kg),No Service,Pantry Staples,No Service,2,7.199999999999999,40.0,47.2,47.2,0.0,20.0,0.18,0,0,Online,CASH016,SUP164,05:42:07,Wholesale,In-Store,No Anomaly,14298,0,47.2
INV14300,CUST3077,SRV001,2024-10-13,Paid,Anomaly,Return,Debit Card,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,9,72.89999999999999,405.0,477.9,477.9,0.0,45.0,0.18,0,0,Main Store,CASH009,SUP192,07:15:21,Premium,In-Store,Duplicate Entries,14300,1,477.9
INV14300,CUST5840,SRV003,2024-09-14,Paid,Anomaly,Return,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,13.5,270.0,363.5,363.5,0.0,30.0,0.05,80,0,Branch B,CASH002,SUP182,09:34:58,Regular,Phone,Duplicate Entries,14300,1,363.5
INV14304,CUST1751,SRV001,2023-12-18,Paid,Anomaly,Return,Cheque,Potatoes (1kg),No Service,Fresh Vegetables,No Service,9,56.7,315.0,371.7,302.304536408368,69.395463591632,35.0,0.18,0,0,Branch B,CASH013,SUP163,10:44:42,New,In-Store,Under Payment,14304,0,371.7
INV14305,CUST1697,SRV003,2024-11-01,Paid,Anomaly,Sale,UPI,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,10,630.0,3500.0,4130.0,4130.0,0.0,350.0,0.18,80,0,Branch B,CASH003,SUP130,18:40:20,Wholesale,Online,Missing Charges,14305,0,4210.0
INV14309,CUST1050,SRV002,2023-01-13,Pending,No Leakage,Sale,Credit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,32.4,180.0,252.4,0.0,252.4,30.0,0.18,40,0,Online,CASH005,SUP195,07:13:19,Premium,In-Store,No Anomaly,14309,0,252.4
INV14313,CUST8568,SRV002,2023-03-16,Paid,No Leakage,Sale,Cheque,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,14.4,120.0,174.4,174.4,0.0,40.0,0.12,40,0,Branch A,CASH007,SUP148,17:51:32,New,In-Store,No Anomaly,14313,0,174.4
INV14320,CUST8464,SRV002,2023-09-02,Failed,No Leakage,Sale,Cash,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,10,36.0,300.0,376.0,0.0,376.0,30.0,0.12,40,0,Online,CASH017,SUP133,16:18:20,Premium,In-Store,No Anomaly,14320,0,376.0
INV14323,CUST4033,SRV003,2024-08-06,Paid,No Leakage,Sale,Cheque,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,14.4,120.0,214.4,214.4,0.0,40.0,0.12,80,0,Branch A,CASH019,SUP157,08:41:26,Wholesale,Online,No Anomaly,14323,0,214.4
INV14328,CUST1967,SRV002,2024-06-21,Paid,No Leakage,Sale,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,10,360.0,2000.0,2400.0,2400.0,0.0,200.0,0.18,40,0,Branch B,CASH015,SUP196,00:06:27,Wholesale,Phone,No Anomaly,14328,0,2400.0
INV14331,CUST7697,SRV001,2024-05-08,Failed,No Leakage,Return,Credit Card,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,9,20.25,405.0,425.25,0.0,425.25,45.0,0.05,0,0,Main Store,CASH018,SUP110,00:21:47,Regular,Online,No Anomaly,14331,0,425.25
INV14335,CUST6402,SRV002,2023-09-12,Paid,No Leakage,Return,Credit Card,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,5,11.25,225.0,276.25,276.25,0.0,45.0,0.05,40,0,Branch B,CASH011,SUP184,12:36:33,Wholesale,Phone,No Anomaly,14335,0,276.25
INV14348,CUST4237,SRV002,2023-12-24,Paid,Anomaly,Return,Cheque,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,4,30.0,600.0,670.0,597.6026903758532,72.39730962414683,150.0,0.05,40,0,Online,CASH007,SUP189,18:01:14,Regular,Phone,Under Payment,14348,0,670.0
INV14349,CUST7948,SRV002,2023-02-09,Pending,No Leakage,Sale,Cash,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,2,5.0,100.0,145.0,0.0,145.0,50.0,0.05,40,0,Main Store,CASH019,SUP192,23:10:00,Premium,Phone,No Anomaly,14349,0,145.0
INV14357,CUST5058,SRV003,2024-05-23,Failed,No Leakage,Sale,Credit Card,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,10,125.0,2500.0,2705.0,0.0,2705.0,250.0,0.05,80,0,Branch B,CASH020,SUP174,19:40:23,Premium,Phone,No Anomaly,14357,0,2705.0
INV14358,CUST6347,SRV003,2023-11-01,Paid,No Leakage,Return,Credit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,7,151.2,840.0,1071.2,1071.2,0.0,120.0,0.18,80,0,Branch B,CASH002,SUP148,07:48:29,Regular,Online,No Anomaly,14358,0,1071.2
INV14360,CUST2553,SRV001,2024-01-16,Paid,Anomaly,Return,Debit Card,Bread (500g),No Service,Bakery,No Service,6,28.8,240.0,268.8,194.5161126348572,74.28388736514279,40.0,0.12,0,0,Branch B,CASH016,SUP144,02:21:41,New,Online,Under Payment,14360,0,268.8
INV14361,CUST8055,SRV003,2023-03-10,Pending,No Leakage,Return,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,28.8,160.0,268.8,0.0,268.8,40.0,0.18,80,0,Branch A,CASH007,SUP101,07:11:33,Wholesale,Phone,No Anomaly,14361,0,268.8
INV14364,CUST4844,SRV001,2024-09-20,Pending,No Leakage,Sale,Credit Card,Shampoo (250ml),No Service,Personal Care,No Service,6,129.6,1080.0,1209.6,0.0,1209.6,180.0,0.12,0,0,Branch B,CASH018,SUP105,05:30:01,Premium,Phone,No Anomaly,14364,0,1209.6
INV14371,CUST8437,SRV003,2023-04-07,Paid,No Leakage,Return,Debit Card,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,2,6.0,120.0,206.0,206.0,0.0,60.0,0.05,80,0,Branch B,CASH002,SUP145,09:39:35,Premium,Phone,No Anomaly,14371,0,206.0
INV14374,CUST8566,SRV002,2024-01-18,Paid,Anomaly,Return,Credit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,6,129.6,1080.0,1249.6,982.124949620231,267.47505037976896,180.0,0.12,40,0,Branch B,CASH009,SUP115,13:48:53,New,Phone,Under Payment,14374,0,1249.6
INV14376,CUST3386,SRV003,2023-05-07,Paid,Anomaly,Return,Cash,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,5,210.0,1750.0,2040.0,2297.2606222814607,-257.26062228146066,350.0,0.12,80,0,Branch B,CASH002,SUP183,04:04:17,Wholesale,In-Store,Excess Payment,14376,0,2040.0
INV14380,CUST9257,SRV001,2023-03-02,Paid,Anomaly,Return,Credit Card,Chicken (1kg),No Service,Meat & Fish,No Service,2,60.0,500.0,560.0,483.4686686824013,76.5313313175987,250.0,0.12,0,0,Online,CASH016,SUP191,16:43:29,Premium,Phone,Under Payment,14380,0,560.0
INV14382,CUST3836,SRV003,2024-11-11,Paid,Anomaly,Return,Debit Card,Bread (500g),Express Delivery,Bakery,Delivery Services,6,43.2,240.0,363.2,363.2,0.0,40.0,0.18,80,0,Branch A,CASH013,SUP133,02:20:48,Regular,Online,Duplicate Entries,14382,1,363.2
INV14382,CUST1569,SRV002,2024-09-06,Failed,Anomaly,Return,Debit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,9,27.0,540.0,607.0,108.3963514582566,498.6036485417434,60.0,0.05,40,0,Online,CASH007,SUP110,23:12:48,Wholesale,Phone,Payment Status Mismatch,14382,1,607.0
INV14384,CUST8643,SRV003,2023-12-10,Pending,No Leakage,Sale,Cheque,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,10,90.0,500.0,670.0,0.0,670.0,50.0,0.18,80,0,Branch A,CASH014,SUP117,22:18:55,Wholesale,Phone,No Anomaly,14384,0,670.0
INV14391,CUST9736,SRV001,2023-11-19,Failed,No Leakage,Return,Debit Card,Toothpaste (150g),No Service,Personal Care,No Service,9,97.2,540.0,637.2,0.0,637.2,60.0,0.18,0,0,Online,CASH019,SUP121,14:52:05,Wholesale,In-Store,No Anomaly,14391,0,637.2
INV14392,CUST1781,SRV002,2024-07-13,Pending,No Leakage,Return,Cheque,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,5,30.0,250.0,320.0,0.0,320.0,50.0,0.12,40,0,Branch B,CASH010,SUP150,14:50:52,New,Phone,No Anomaly,14392,0,320.0
INV14393,CUST5873,SRV002,2023-10-03,Paid,Anomaly,Sale,Credit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,1,7.199999999999999,60.0,107.2,126.04598680809224,-18.845986808092235,60.0,0.12,40,0,Online,CASH015,SUP106,12:00:22,Wholesale,Phone,Excess Payment,14393,0,107.2
INV14395,CUST4089,SRV002,2023-10-27,Pending,Anomaly,Sale,Cash,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,1,63.0,350.0,355.56110200030474,0.0,355.56110200030474,350.0,0.18,40,0,Branch B,CASH010,SUP176,07:44:23,New,Phone,Missing Charges,14395,0,453.0
INV14397,CUST9227,SRV002,2023-03-12,Paid,No Leakage,Return,Cash,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,2,5.0,100.0,145.0,145.0,0.0,50.0,0.05,40,0,Branch B,CASH003,SUP156,14:56:07,Wholesale,Phone,No Anomaly,14397,0,145.0
INV14409,CUST4143,SRV002,2024-09-03,Paid,No Leakage,Return,Cheque,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,3,43.2,240.0,323.2,323.2,0.0,80.0,0.18,40,0,Branch A,CASH012,SUP149,10:09:48,Wholesale,Phone,No Anomaly,14409,0,323.2
INV14425,CUST6034,SRV001,2024-03-05,Paid,No Leakage,Return,Net Banking,Bananas (1kg),No Service,Fruits,No Service,1,2.5,50.0,52.5,52.5,0.0,50.0,0.05,0,0,Main Store,CASH011,SUP199,21:35:16,New,In-Store,No Anomaly,14425,0,52.5
INV14426,CUST9415,SRV002,2024-02-09,Failed,No Leakage,Sale,Debit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,9,291.6,1620.0,1951.6,0.0,1951.6,180.0,0.18,40,0,Branch B,CASH001,SUP123,17:39:54,Wholesale,Phone,No Anomaly,14426,0,1951.6
INV14428,CUST6921,SRV001,2023-12-16,Paid,Anomaly,Return,UPI,Butter (100g),No Service,Dairy & Eggs,No Service,8,20.0,400.0,420.0,354.9147355557528,65.08526444424723,50.0,0.05,0,0,Branch A,CASH007,SUP119,22:57:32,Regular,Phone,Under Payment,14428,0,420.0
INV14430,CUST8462,SRV002,2024-04-21,Pending,Anomaly,Sale,Debit Card,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,5,180.0,1500.0,1680.0,0.0,1680.0,300.0,0.12,40,0,Online,CASH012,SUP175,16:26:30,Regular,Phone,Missing Charges,14430,0,1720.0
INV14431,CUST3273,SRV002,2023-06-14,Pending,No Leakage,Sale,UPI,Bread (500g),Standard Delivery,Bakery,Delivery Services,1,4.8,40.0,84.8,0.0,84.8,40.0,0.12,40,0,Main Store,CASH017,SUP131,02:11:42,Wholesale,Phone,No Anomaly,14431,0,84.8
INV14432,CUST4866,SRV001,2024-04-26,Failed,No Leakage,Return,Debit Card,Biscuits (200g),No Service,Snacks,No Service,9,13.5,270.0,283.5,0.0,283.5,30.0,0.05,0,0,Branch B,CASH008,SUP171,05:43:06,New,Phone,No Anomaly,14432,0,283.5
INV14433,CUST6385,SRV002,2023-02-28,Pending,No Leakage,Sale,Credit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,3,9.0,180.0,229.0,0.0,229.0,60.0,0.05,40,0,Main Store,CASH004,SUP127,23:43:14,Wholesale,In-Store,No Anomaly,14433,0,229.0
INV14435,CUST6740,SRV002,2023-09-18,Paid,No Leakage,Sale,Net Banking,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,7,294.0,2450.0,2784.0,2784.0,0.0,350.0,0.12,40,0,Main Store,CASH019,SUP129,14:36:54,Wholesale,Phone,No Anomaly,14435,0,2784.0
INV14436,CUST9094,SRV001,2024-10-04,Pending,No Leakage,Return,Cheque,Onions (1kg),No Service,Fresh Vegetables,No Service,8,57.6,320.0,377.6,0.0,377.6,40.0,0.18,0,0,Main Store,CASH001,SUP125,22:20:23,Premium,Online,No Anomaly,14436,0,377.6
INV14441,CUST9087,SRV002,2023-07-23,Paid,No Leakage,Return,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,9,54.0,450.0,544.0,544.0,0.0,50.0,0.12,40,0,Main Store,CASH010,SUP135,09:54:33,Regular,Online,No Anomaly,14441,0,544.0
INV14443,CUST7177,SRV001,2024-10-28,Paid,Anomaly,Return,Credit Card,Butter (100g),No Service,Dairy & Eggs,No Service,1,6.0,50.0,48.92302773567406,48.92302773567406,0.0,50.0,0.12,0,0,Branch A,CASH017,SUP133,15:27:38,Regular,In-Store,Missing Charges,14443,0,56.0
INV14447,CUST4224,SRV003,2024-03-18,Failed,No Leakage,Return,Cash,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,9,243.0,1350.0,1673.0,0.0,1673.0,150.0,0.18,80,0,Online,CASH008,SUP198,04:55:51,New,Online,No Anomaly,14447,0,1673.0
INV14450,CUST1525,SRV003,2023-08-08,Paid,No Leakage,Return,Cheque,Bread (500g),Express Delivery,Bakery,Delivery Services,4,8.0,160.0,248.0,248.0,0.0,40.0,0.05,80,0,Main Store,CASH008,SUP122,04:20:24,New,Online,No Anomaly,14450,0,248.0
INV14465,CUST6556,SRV003,2023-10-17,Paid,Anomaly,Return,Debit Card,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,7,252.0,2100.0,2432.0,2167.919099429995,264.0809005700048,300.0,0.12,80,0,Online,CASH016,SUP107,19:54:09,Wholesale,Phone,Under Payment,14465,0,2432.0
INV14472,CUST7801,SRV001,2023-09-07,Failed,No Leakage,Sale,Cheque,Eggs (12 pack),No Service,Dairy & Eggs,No Service,4,33.6,280.0,313.6,0.0,313.6,70.0,0.12,0,0,Online,CASH010,SUP150,16:46:49,Regular,In-Store,No Anomaly,14472,0,313.6
INV14478,CUST9955,SRV001,2024-10-20,Paid,Anomaly,Return,Credit Card,Chicken (1kg),No Service,Meat & Fish,No Service,3,90.0,750.0,840.0,738.2235749700199,101.77642502998016,250.0,0.12,0,0,Main Store,CASH015,SUP197,07:25:57,Regular,In-Store,Under Payment,14478,0,840.0
INV14479,CUST4282,SRV001,2024-01-26,Pending,No Leakage,Sale,Net Banking,Apples (1kg),No Service,Fruits,No Service,6,86.39999999999999,720.0,806.4,0.0,806.4,120.0,0.12,0,0,Branch A,CASH014,SUP180,07:30:14,New,In-Store,No Anomaly,14479,0,806.4
INV14480,CUST8779,SRV002,2024-05-08,Failed,No Leakage,Return,Cash,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,4,14.0,280.0,334.0,0.0,334.0,70.0,0.05,40,0,Branch A,CASH011,SUP154,11:09:01,New,In-Store,No Anomaly,14480,0,334.0
INV14481,CUST4344,SRV003,2024-01-13,Pending,Anomaly,Return,Cheque,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,12.6,105.0,177.19408667784737,0.0,177.19408667784737,35.0,0.12,80,0,Main Store,CASH019,SUP166,03:49:46,Premium,Online,Missing Charges,14481,0,197.6
INV14482,CUST8037,SRV002,2024-09-12,Pending,No Leakage,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,2,72.0,400.0,512.0,0.0,512.0,200.0,0.18,40,0,Branch A,CASH009,SUP135,07:15:35,Wholesale,Online,No Anomaly,14482,0,512.0
INV14483,CUST1425,SRV002,2024-05-12,Pending,No Leakage,Return,Credit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,8,100.0,2000.0,2140.0,0.0,2140.0,250.0,0.05,40,0,Branch A,CASH017,SUP169,12:35:13,Wholesale,In-Store,No Anomaly,14483,0,2140.0
INV14484,CUST8199,SRV003,2023-01-29,Paid,Anomaly,Return,Credit Card,Oranges (1kg),Express Delivery,Fruits,Delivery Services,3,12.0,240.0,332.0,291.4985912854855,40.501408714514525,80.0,0.05,80,0,Branch B,CASH008,SUP105,05:57:11,Wholesale,Online,Under Payment,14484,0,332.0
INV14485,CUST8799,SRV003,2024-10-27,Pending,Anomaly,Return,Credit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,8,76.8,640.0,796.8,0.0,796.8,80.0,0.12,80,0,Branch B,CASH012,SUP186,21:47:23,Wholesale,In-Store,Duplicate Entries,14485,1,796.8
INV14485,CUST4212,SRV001,2023-07-20,Failed,Anomaly,Sale,UPI,Tea Powder (250g),No Service,Beverages,No Service,10,216.0,1200.0,1416.0,0.0,1416.0,120.0,0.18,0,0,Branch B,CASH005,SUP156,04:35:13,Premium,Phone,Duplicate Entries,14485,1,1416.0
INV14487,CUST7457,SRV003,2024-12-19,Pending,Anomaly,Sale,Cash,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,8,57.6,480.0,617.6,0.0,617.6,60.0,0.12,80,0,Main Store,CASH002,SUP129,00:05:04,Wholesale,Online,Duplicate Entries,14487,1,617.6
INV14487,CUST4356,SRV002,2023-12-22,Failed,Anomaly,Sale,Net Banking,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,31.5,175.0,246.5,0.0,246.5,35.0,0.18,40,0,Branch B,CASH018,SUP135,22:35:18,Regular,Online,Duplicate Entries,14487,1,246.5
INV14489,CUST3856,SRV003,2023-06-16,Paid,No Leakage,Sale,UPI,Soap (100g),Express Delivery,Personal Care,Delivery Services,2,4.0,80.0,164.0,164.0,0.0,40.0,0.05,80,0,Branch A,CASH008,SUP158,22:11:41,Premium,In-Store,No Anomaly,14489,0,164.0
INV14490,CUST8943,SRV002,2023-02-22,Paid,Anomaly,Return,Cheque,Apples (1kg),Standard Delivery,Fruits,Delivery Services,4,24.0,480.0,544.0,611.9055481348485,-67.90554813484846,120.0,0.05,40,0,Main Store,CASH008,SUP116,18:23:37,Regular,Phone,Excess Payment,14490,0,544.0
INV14491,CUST3850,SRV002,2024-04-03,Failed,No Leakage,Return,Cash,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,8,216.0,1200.0,1456.0,0.0,1456.0,150.0,0.18,40,0,Branch B,CASH018,SUP183,04:02:23,Wholesale,Online,No Anomaly,14491,0,1456.0
INV14496,CUST4139,SRV001,2023-02-21,Failed,No Leakage,Return,Debit Card,Toothpaste (150g),No Service,Personal Care,No Service,10,108.0,600.0,708.0,0.0,708.0,60.0,0.18,0,0,Branch B,CASH018,SUP175,22:07:48,Regular,Online,No Anomaly,14496,0,708.0
INV14497,CUST9870,SRV001,2023-05-16,Failed,No Leakage,Return,Debit Card,Apples (1kg),No Service,Fruits,No Service,3,18.0,360.0,378.0,0.0,378.0,120.0,0.05,0,0,Online,CASH016,SUP144,16:54:04,Regular,Phone,No Anomaly,14497,0,378.0
INV14498,CUST2341,SRV001,2024-12-05,Failed,No Leakage,Return,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,8,144.0,800.0,944.0,0.0,944.0,100.0,0.18,0,0,Branch A,CASH020,SUP112,07:25:22,New,In-Store,No Anomaly,14498,0,944.0
INV14499,CUST6003,SRV003,2024-06-08,Pending,No Leakage,Sale,Cheque,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,4,14.0,280.0,374.0,0.0,374.0,70.0,0.05,80,0,Branch A,CASH002,SUP119,16:24:00,Wholesale,Online,No Anomaly,14499,0,374.0
INV14504,CUST2876,SRV002,2024-01-27,Paid,Anomaly,Sale,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,6,36.0,300.0,376.0,435.0572586086284,-59.05725860862839,50.0,0.12,40,0,Branch A,CASH010,SUP108,16:52:43,Premium,In-Store,Excess Payment,14504,0,376.0
INV14505,CUST8774,SRV002,2023-09-15,Failed,Anomaly,Return,Credit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,10,72.0,600.0,672.0,0.0,672.0,60.0,0.12,40,0,Main Store,CASH001,SUP156,21:46:30,Wholesale,In-Store,Missing Charges,14505,0,712.0
INV14508,CUST6467,SRV001,2024-03-29,Pending,No Leakage,Sale,Cash,Salt (1kg),No Service,Pantry Staples,No Service,8,8.0,160.0,168.0,0.0,168.0,20.0,0.05,0,0,Online,CASH001,SUP118,06:41:14,Wholesale,Online,No Anomaly,14508,0,168.0
INV14513,CUST8971,SRV003,2024-06-18,Failed,No Leakage,Sale,Cheque,Oranges (1kg),Express Delivery,Fruits,Delivery Services,5,72.0,400.0,552.0,0.0,552.0,80.0,0.18,80,0,Branch A,CASH002,SUP129,22:08:00,New,Online,No Anomaly,14513,0,552.0
INV14517,CUST8475,SRV003,2024-12-23,Failed,Anomaly,Return,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,1,9.0,50.0,125.30552287564691,0.0,125.30552287564691,50.0,0.18,80,0,Branch B,CASH011,SUP159,14:26:14,Regular,In-Store,Missing Charges,14517,0,139.0
INV14519,CUST4645,SRV003,2023-01-31,Paid,Anomaly,Return,Net Banking,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,7,105.0,2100.0,1757.8786088001632,1757.8786088001632,0.0,300.0,0.05,80,0,Branch B,CASH020,SUP157,16:41:50,New,In-Store,Missing Charges,14519,0,2285.0
INV14525,CUST5616,SRV002,2023-08-10,Failed,No Leakage,Return,Cash,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,2,30.0,600.0,670.0,0.0,670.0,300.0,0.05,40,0,Branch A,CASH017,SUP165,19:02:14,New,Online,No Anomaly,14525,0,670.0
INV14528,CUST7991,SRV003,2023-12-31,Pending,No Leakage,Sale,Net Banking,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,4,86.39999999999999,720.0,886.4,0.0,886.4,180.0,0.12,80,0,Main Store,CASH017,SUP150,04:56:23,Premium,Online,No Anomaly,14528,0,886.4
INV14530,CUST5363,SRV003,2023-04-06,Paid,No Leakage,Return,UPI,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,4,9.0,180.0,269.0,269.0,0.0,45.0,0.05,80,0,Online,CASH009,SUP183,11:10:53,Premium,Phone,No Anomaly,14530,0,269.0
INV14538,CUST3831,SRV002,2023-08-30,Paid,Anomaly,Sale,Credit Card,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,10,60.0,500.0,600.0,493.7594260101081,106.24057398989191,50.0,0.12,40,0,Branch A,CASH011,SUP168,01:19:32,Regular,In-Store,Under Payment,14538,0,600.0
INV14543,CUST1474,SRV002,2024-04-15,Failed,No Leakage,Sale,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,6,24.0,480.0,544.0,0.0,544.0,80.0,0.05,40,0,Online,CASH005,SUP171,15:14:25,Premium,Phone,No Anomaly,14543,0,544.0
INV14544,CUST4399,SRV001,2024-07-27,Pending,No Leakage,Return,Cash,Salt (1kg),No Service,Pantry Staples,No Service,9,9.0,180.0,189.0,0.0,189.0,20.0,0.05,0,0,Main Store,CASH008,SUP145,11:19:16,Premium,Online,No Anomaly,14544,0,189.0
INV14545,CUST3710,SRV002,2023-12-25,Pending,No Leakage,Sale,Cheque,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,8,100.0,2000.0,2140.0,0.0,2140.0,250.0,0.05,40,0,Main Store,CASH005,SUP191,04:16:39,Regular,In-Store,No Anomaly,14545,0,2140.0
INV14546,CUST2086,SRV002,2024-07-31,Failed,No Leakage,Sale,UPI,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,6,36.0,720.0,796.0,0.0,796.0,120.0,0.05,40,0,Main Store,CASH012,SUP147,14:19:39,New,Phone,No Anomaly,14546,0,796.0
INV14547,CUST3111,SRV002,2024-11-10,Pending,No Leakage,Sale,UPI,Apples (1kg),Standard Delivery,Fruits,Delivery Services,5,72.0,600.0,712.0,0.0,712.0,120.0,0.12,40,0,Branch B,CASH006,SUP100,07:34:03,Premium,In-Store,No Anomaly,14547,0,712.0
INV14548,CUST6906,SRV002,2023-06-01,Pending,No Leakage,Return,Debit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,9,112.5,2250.0,2402.5,0.0,2402.5,250.0,0.05,40,0,Online,CASH002,SUP159,18:06:34,New,Online,No Anomaly,14548,0,2402.5
INV14549,CUST3096,SRV003,2023-08-24,Pending,No Leakage,Sale,Debit Card,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,14.4,120.0,214.4,0.0,214.4,40.0,0.12,80,0,Branch B,CASH011,SUP114,03:15:27,Regular,In-Store,No Anomaly,14549,0,214.4
